player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9
19899,0,0,6,0,114,109,105,59,99,3,6,125,88,0,0,0,0,150,0,150,0,0,0,0,0,0,83,0,56,0,0,0
19900,0,0,7,0,35,98,29,82,107,96,59,33,87,0,0,75,0,0,0,0,120,0,150,0,22,0,0,0,0,53,0,53
19901,0,0,6,0,121,116,117,82,82,8,0,106,89,0,0,0,0,100,0,150,0,0,0,0,0,0,58,0,61,0,0,0
19902,266,160,8,0,64,105,36,127,116,1,1,46,89,0,0,0,0,0,0,0,158,131,200,0,0,0,0,0,0,113,50,121
19903,0,0,7,0,51,49,6,104,100,8,7,36,82,0,0,0,0,0,0,0,120,150,150,0,0,0,0,0,0,67,26,67
19904,0,0,7,0,16,71,9,123,105,4,1,33,124,0,0,0,0,0,0,0,120,150,150,0,0,0,0,0,0,85,55,88
19905,0,0,8,0,16,71,9,63,95,4,1,33,74,0,150,0,0,0,0,0,120,150,150,37,0,0,0,0,0,37,0,33
19906,339,166,1,12,58,65,43,1,1,1,1,100,1,0,150,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0
19907,0,0,9,0,46,82,42,102,112,4,6,84,111,0,0,0,0,0,0,0,120,0,150,0,0,0,0,0,0,70,0,73
19908,0,0,2,0,22,101,16,48,89,118,96,20,35,0,0,100,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
19909,758,157,9,0,95,91,96,138,145,4,1,86,110,0,0,0,0,0,0,0,17,200,143,0,0,0,0,0,0,14,99,106
19910,585,177,9,0,40,111,18,122,141,1,1,40,106,0,0,0,0,0,0,0,0,127,200,0,0,0,0,0,0,0,45,130
19911,0,0,1,12,66,111,41,5,5,1,0,111,5,0,100,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
19912,0,0,8,0,2,2,1,114,111,9,5,2,109,0,0,0,0,0,0,0,150,150,0,0,0,0,0,0,0,98,42,0
19913,322,165,7,0,2,2,1,119,120,1,1,2,120,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,140,0,0
19914,0,0,9,0,77,74,50,112,104,4,2,70,126,0,0,0,0,0,0,0,120,150,150,0,0,0,0,0,0,77,41,80
19915,0,0,8,0,120,73,5,161,110,7,1,67,109,0,0,0,0,0,0,0,120,0,150,0,0,0,0,0,0,111,0,117
19916,0,0,8,0,52,142,43,115,149,1,0,57,116,0,150,0,0,0,0,0,100,150,120,107,0,0,0,0,0,71,46,77
19917,0,0,6,0,112,116,95,92,94,2,1,112,94,0,0,0,0,150,0,150,0,0,0,0,0,0,77,0,50,0,0,0
19918,0,0,8,0,83,90,62,126,98,9,1,56,100,0,0,0,0,0,0,0,75,150,100,0,0,0,0,0,0,52,56,57
19919,189,153,5,0,113,131,124,93,104,7,6,139,106,0,0,0,0,63,85,198,0,0,0,0,0,0,39,49,85,0,0,0
19920,785,164,1,12,41,90,44,0,0,0,1,94,0,0,150,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
19921,0,0,9,0,1,91,0,82,103,2,3,3,95,0,0,0,0,0,0,0,150,0,150,0,0,0,0,0,0,66,0,53
19922,258,159,3,0,62,106,62,88,107,3,2,66,84,0,0,0,200,0,0,0,199,0,198,0,0,120,0,0,0,94,0,76
19923,259,159,4,0,110,109,87,115,96,1,1,108,104,0,0,0,0,200,198,0,0,0,0,0,0,0,96,84,0,0,0,0
19924,0,0,6,0,119,111,122,5,5,8,4,106,5,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,40,0,0,0
19925,0,0,9,0,74,100,5,120,103,3,4,39,101,0,0,0,0,0,0,0,120,150,150,0,0,0,0,0,0,81,48,82
19926,0,0,1,12,98,125,14,43,54,2,0,26,16,0,150,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0
19927,0,0,2,0,1,1,1,1,1,105,113,1,1,0,0,150,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0
19928,0,0,1,11,8,68,5,19,21,8,5,36,32,0,150,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
19929,757,158,1,12,96,111,75,25,78,1,1,58,38,0,155,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0
19930,0,0,1,12,26,76,13,71,19,3,3,24,18,0,150,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
19931,0,0,4,0,116,122,88,5,5,1,1,106,5,0,0,0,0,100,25,0,0,0,0,0,0,0,51,12,0,0,0,0
19932,0,0,1,12,117,111,5,41,44,4,1,62,1,0,150,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0
19933,320,165,1,12,43,85,55,1,0,0,1,66,0,0,100,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
19934,223,156,1,12,42,63,22,61,27,4,4,40,30,0,155,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0
19935,0,0,2,0,37,136,31,40,143,116,99,42,66,0,0,150,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0
19936,0,0,2,0,101,106,98,5,5,102,88,112,5,0,0,160,50,130,120,0,0,0,0,0,69,33,60,48,0,0,0,0
19937,292,162,2,0,58,112,33,62,115,105,104,70,72,0,0,200,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0
19938,0,0,2,0,39,93,25,29,98,107,105,29,49,0,0,150,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0
19939,0,0,2,0,14,63,11,43,79,103,88,54,13,0,0,150,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0
19940,0,0,1,12,71,112,41,51,42,111,88,73,20,0,150,150,0,0,0,0,0,0,0,131,70,0,0,0,0,0,0,0
19941,0,0,2,0,43,109,11,74,101,100,84,57,91,0,0,150,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
19942,0,0,2,0,41,86,33,71,92,102,85,57,86,0,0,150,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
19943,190,153,4,0,85,105,96,101,81,1,1,93,98,0,0,0,35,200,0,0,0,0,0,0,0,21,72,0,0,0,0,0
19944,0,0,2,0,40,86,16,34,94,93,80,53,45,0,0,150,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
19945,0,0,2,0,58,109,38,64,100,112,99,78,81,0,0,150,120,0,0,0,0,0,0,0,77,65,0,0,0,0,0,0
19946,0,0,8,0,55,100,48,141,100,1,1,51,121,0,0,0,0,0,0,0,175,200,175,0,0,0,0,0,0,141,103,116
19947,0,0,2,0,22,73,8,34,82,94,66,30,57,0,0,150,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
19948,0,0,2,0,35,58,11,21,58,119,82,76,65,0,0,150,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0
19949,0,0,2,0,37,89,23,61,92,100,104,28,77,0,0,150,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0
19950,310,164,2,0,47,95,29,75,102,109,107,36,88,0,0,145,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0
19951,247,159,2,0,44,117,16,98,110,114,109,44,45,0,0,200,134,0,0,0,0,0,0,0,112,56,0,0,0,0,0,0
19952,0,0,4,0,141,131,111,1,1,1,1,129,1,0,0,0,0,100,0,20,0,0,0,0,0,0,70,0,11,0,0,0
19953,0,0,1,12,45,156,85,1,1,1,1,99,1,0,200,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0
19954,0,0,4,0,142,105,131,119,104,1,1,104,88,0,0,0,0,200,85,15,0,0,0,0,0,0,137,44,8,0,0,0
19955,218,156,3,0,56,92,34,81,102,2,1,52,89,0,0,0,200,0,0,0,199,0,0,0,0,102,0,0,0,86,0,0
19956,0,0,1,12,44,95,45,0,0,0,0,85,0,0,100,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
19957,0,0,3,0,56,99,34,86,96,8,0,69,81,0,0,0,150,0,0,0,120,0,150,0,0,80,0,0,0,54,0,52
19958,0,0,1,11,23,57,5,49,31,6,6,61,31,0,200,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
19959,0,0,3,0,50,96,43,10,37,10,3,68,24,0,0,0,150,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0
19960,0,0,1,12,81,131,40,30,114,1,0,87,109,0,150,0,100,0,150,0,0,0,0,153,0,58,0,54,0,0,0,0
19961,0,0,1,12,62,95,85,44,166,1,1,111,58,0,150,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0
19962,0,0,7,0,57,104,31,121,134,1,1,73,129,0,0,0,0,0,0,0,200,135,35,0,0,0,0,0,0,147,49,23
19963,0,0,1,12,69,111,52,1,1,1,1,101,1,0,150,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0
19964,317,164,3,0,52,106,1,56,101,129,90,80,59,0,0,198,55,0,0,0,0,0,0,0,108,32,0,0,0,0,0,0
19965,0,0,1,12,59,85,66,1,1,1,1,109,1,0,150,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0
19966,290,161,1,12,65,99,85,1,1,1,1,103,11,0,105,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
19967,0,0,1,12,50,85,61,1,1,3,4,116,1,0,100,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
19968,0,0,3,0,48,33,13,42,22,4,4,69,73,0,0,0,200,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0
19969,201,154,4,0,88,102,96,97,81,10,2,111,89,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0
19970,0,0,4,0,131,104,112,119,102,3,5,130,124,0,0,0,130,200,80,35,0,0,0,0,0,95,130,41,17,0,0,0
19971,207,154,3,0,110,116,115,103,112,10,0,138,104,0,0,0,200,200,53,104,0,0,0,0,0,183,116,27,41,0,0,0
19972,240,158,9,0,15,12,11,131,125,1,1,12,134,0,0,200,0,0,0,0,22,43,127,0,1,0,0,0,0,17,19,86
19973,291,162,4,0,100,122,113,117,105,0,0,111,115,0,0,0,0,185,0,0,0,196,0,0,0,0,91,0,0,0,60,0
19974,242,158,4,0,128,111,124,95,32,8,7,135,88,0,0,0,0,158,0,199,0,0,0,0,0,0,105,0,98,0,0,0
19975,0,0,1,12,44,85,44,0,0,0,0,62,0,0,100,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
19976,0,0,6,0,125,105,99,118,102,2,7,122,109,0,0,0,0,120,0,150,0,0,0,0,0,0,70,0,62,0,0,0
19977,177,152,7,0,32,109,16,102,120,1,1,45,119,0,0,0,0,0,0,0,192,0,200,0,0,0,0,0,0,115,0,102
19978,0,0,6,0,118,107,99,105,112,15,7,123,106,0,0,0,0,150,0,150,0,0,0,0,0,0,84,0,57,0,0,0
19979,0,0,6,0,128,112,104,125,105,3,6,126,113,0,0,0,0,150,0,150,0,0,0,0,0,0,93,0,67,0,0,0
19980,0,0,3,0,35,98,21,76,102,6,1,47,88,0,0,0,150,0,0,0,120,0,150,0,0,50,0,0,0,48,0,47
19981,231,157,4,0,123,126,87,101,111,6,1,113,114,0,0,0,0,181,200,0,0,0,0,0,0,0,99,105,0,0,0,0
19982,0,0,5,0,110,124,88,17,18,0,0,105,13,0,0,0,0,75,150,150,0,0,0,0,0,0,36,71,46,0,0,0
19983,203,154,5,0,88,139,79,54,151,13,14,123,86,0,0,0,0,0,200,0,0,0,0,0,0,0,0,97,0,0,0,0
19984,0,0,6,0,124,119,101,95,136,8,5,98,85,0,0,0,0,0,150,150,0,0,0,0,0,0,0,73,58,0,0,0
19985,0,0,3,0,93,103,42,117,144,3,2,82,101,0,0,0,145,0,0,0,110,0,125,0,0,103,0,0,0,77,0,78
19986,250,159,1,11,56,108,65,23,112,0,0,101,43,0,153,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0
19987,0,0,6,0,128,112,118,77,112,3,5,124,77,0,0,0,0,120,0,150,0,0,0,0,0,0,77,0,70,0,0,0
19988,0,0,1,12,117,121,9,81,31,2,7,32,33,0,200,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0
19989,199,154,4,0,142,100,133,124,155,10,1,135,121,0,0,0,0,200,145,43,0,0,0,0,0,0,148,79,25,0,0,0
19990,0,0,8,0,90,101,88,113,98,6,4,85,105,0,0,0,0,120,0,0,120,150,0,0,0,0,42,0,0,75,39,0
19991,294,162,8,0,119,120,103,131,112,6,1,127,99,0,0,0,0,0,0,0,37,200,0,0,0,0,0,0,0,28,84,0
19992,0,0,4,0,102,90,102,106,94,1,1,95,88,0,0,0,0,150,0,0,0,0,0,0,0,0,66,0,0,0,0,0
19993,0,0,5,0,91,111,83,82,115,7,3,100,96,0,0,0,0,0,150,0,0,0,0,0,0,0,0,55,0,0,0,0
19994,0,0,6,0,144,122,100,15,11,1,1,109,11,0,0,0,0,50,50,150,0,0,0,0,0,0,33,28,75,0,0,0
19995,0,0,5,0,122,118,105,121,131,2,6,121,92,0,125,0,0,0,150,0,0,0,0,184,0,0,0,77,0,0,0,0
19996,0,0,9,0,1,1,2,100,149,11,3,1,142,0,0,0,0,0,0,0,199,174,159,0,0,0,0,0,0,127,34,93
19997,0,0,2,0,56,109,37,46,101,105,112,81,77,0,0,200,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0
19998,0,0,6,0,150,122,99,140,113,2,3,133,125,0,0,0,0,120,0,150,0,0,0,0,0,0,86,0,85,0,0,0
19999,325,165,1,11,120,133,100,101,115,8,2,103,85,0,150,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0
20000,0,0,5,0,185,149,166,51,139,10,1,175,112,0,0,100,120,0,150,0,0,0,0,0,0,128,0,136,0,0,0,0
20001,0,0,5,0,60,103,51,77,111,0,0,83,84,0,0,0,150,0,100,0,75,0,120,0,0,96,0,21,0,31,0,40
20002,220,156,5,0,124,132,114,100,100,0,0,113,103,0,0,0,0,0,200,0,0,0,0,0,0,0,0,113,0,0,0,0
20003,0,0,6,0,122,117,102,96,99,2,2,123,92,0,0,0,0,150,0,150,0,0,4,0,0,0,88,0,62,0,0,2
20004,0,0,6,0,136,108,109,133,101,7,6,104,101,0,0,0,0,100,0,150,0,0,0,0,0,0,62,0,69,0,0,0
20005,0,0,4,0,109,98,115,72,73,9,1,114,81,0,0,0,0,150,150,0,0,0,0,0,0,0,80,62,0,0,0,0
20006,0,0,6,0,117,101,105,102,100,9,3,114,111,0,0,0,0,150,0,150,0,0,0,0,0,0,82,0,56,0,0,0
20007,0,0,7,0,11,11,45,111,115,1,2,14,108,0,0,0,0,0,0,0,75,0,150,0,0,0,0,0,0,48,0,80
20008,0,0,7,0,85,101,44,111,133,3,6,107,112,0,0,0,120,0,0,0,120,150,150,0,0,92,0,0,0,79,39,87
20009,0,0,1,12,45,91,55,0,0,0,0,85,0,0,150,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0
20010,327,164,8,0,49,41,29,149,101,2,1,45,125,0,0,0,0,0,0,0,114,200,43,0,0,0,0,0,0,98,117,31
20011,0,0,4,0,119,114,108,115,107,1,1,105,118,0,0,0,0,150,0,0,0,0,0,0,0,0,83,0,0,0,0,0
20012,196,153,3,0,103,132,106,110,134,1,1,111,119,0,0,0,27,103,78,19,164,0,13,0,0,24,51,39,6,109,0,8
20013,0,0,1,12,35,57,54,0,0,0,0,45,0,0,100,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0
20014,293,162,3,0,49,110,39,64,118,90,115,72,77,0,0,197,200,0,0,0,0,0,0,0,96,85,0,0,0,0,0,0
20015,0,0,7,0,1,112,0,129,152,7,1,3,126,0,0,0,0,0,0,0,120,150,150,0,0,0,0,0,0,96,65,109
20016,275,160,7,0,40,64,17,82,85,1,1,42,114,0,0,0,0,0,0,0,198,0,200,0,0,0,0,0,0,86,0,65
20017,0,0,1,12,54,74,39,0,0,0,0,54,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
20018,0,0,7,0,47,154,24,133,100,6,8,36,110,0,0,0,0,0,0,0,100,70,25,0,0,0,0,0,0,75,31,15
20019,0,0,5,0,116,122,74,11,8,1,1,161,8,0,0,0,0,0,150,90,0,0,0,0,0,0,0,83,36,0,0,0
20020,0,0,2,0,10,13,1,9,22,99,133,11,7,0,0,200,10,0,0,0,0,0,0,0,119,1,0,0,0,0,0,0
20021,0,0,1,12,42,55,54,11,1,1,1,106,1,0,150,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0
20022,361,164,1,12,44,76,55,0,0,0,0,65,0,0,100,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
20023,269,160,6,0,131,121,105,109,102,4,8,106,93,0,0,0,0,173,176,127,0,0,0,0,0,0,104,93,56,0,0,0
20024,0,0,9,0,50,131,47,101,113,7,8,75,103,0,0,0,0,0,0,0,120,0,150,0,0,0,0,0,0,69,0,72
20025,0,0,3,0,48,89,21,65,85,0,1,44,77,0,0,0,150,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0
20026,0,0,8,0,5,53,11,151,80,1,1,48,101,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,87,0
20027,0,0,4,0,121,106,96,0,0,0,0,86,0,0,0,0,0,185,100,200,0,0,0,0,0,0,93,41,68,0,0,0
20028,0,0,4,0,107,102,101,0,0,0,0,86,0,0,0,0,0,200,0,110,0,0,0,0,0,0,90,0,30,0,0,0
20029,0,0,9,0,0,0,0,104,131,0,0,0,119,0,0,0,15,0,0,0,30,15,200,0,0,0,0,0,0,19,3,109
20030,0,0,8,0,37,75,20,122,88,0,0,45,111,0,0,0,0,0,0,0,75,150,75,0,0,0,0,0,0,50,51,40
20031,0,0,8,0,143,98,5,123,97,9,2,99,109,0,0,0,0,0,0,0,120,150,150,0,0,0,0,0,0,83,53,84
20032,0,0,9,0,50,141,91,108,125,8,3,88,112,0,0,0,0,0,0,0,120,0,150,0,0,0,0,0,0,76,0,82
20033,600,177,1,12,97,88,55,0,0,0,0,66,0,0,100,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0
20034,0,0,3,0,73,122,43,73,121,6,7,45,96,0,0,0,150,0,0,0,120,0,150,0,0,97,0,0,0,49,0,52
20035,757,158,1,11,55,56,65,5,5,9,8,105,5,0,151,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0
20036,809,164,1,12,43,105,39,0,0,0,0,106,0,0,150,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0
20037,220,156,7,0,66,92,49,103,121,1,1,78,118,0,0,0,200,0,0,0,51,0,0,0,0,110,0,0,0,31,0,0
20038,193,153,7,0,74,29,41,114,111,1,6,41,126,0,0,0,0,0,0,0,140,48,198,0,0,0,0,0,0,93,14,110
20039,0,0,9,0,80,83,46,116,105,2,6,92,113,0,0,0,0,0,0,0,120,150,150,0,0,0,0,0,0,79,44,82
20040,0,0,7,0,0,0,0,119,105,0,0,0,122,0,0,0,0,0,0,0,100,25,75,0,0,0,0,0,0,68,8,42
20041,405,164,1,12,33,99,45,1,0,0,0,56,0,0,100,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
20042,0,0,9,0,33,83,11,87,100,6,2,29,86,0,0,0,0,0,0,0,120,0,150,0,0,0,0,0,0,55,0,55
20043,0,0,8,0,113,83,99,140,114,8,1,99,117,0,0,0,0,0,0,0,120,150,150,0,0,0,0,0,0,98,76,103
20044,405,164,1,12,35,62,46,75,101,0,0,37,66,0,100,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
20045,0,0,9,0,63,73,5,96,118,6,4,55,91,0,0,0,100,0,0,0,120,0,150,0,0,55,0,0,0,65,0,68
20046,0,0,1,12,40,46,33,0,0,0,0,46,0,0,150,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0
20047,584,177,1,11,85,100,43,0,0,0,0,110,0,0,150,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0
20048,0,0,8,0,41,109,1,131,112,1,1,78,142,0,0,0,0,0,0,0,100,150,120,0,0,0,0,0,0,78,67,79
20049,0,0,8,0,3,4,1,121,97,0,0,1,111,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,50,0
20050,336,166,6,0,115,123,111,0,0,0,0,110,0,0,0,0,0,133,0,200,0,0,0,0,0,0,73,0,75,0,0,0
20051,0,0,9,0,48,112,30,111,114,3,1,48,101,0,0,0,0,0,0,0,120,0,150,0,0,0,0,0,0,76,0,79
20052,294,162,7,0,0,4,0,122,101,0,0,1,110,0,0,0,0,0,0,0,200,113,135,0,0,0,0,0,0,137,39,76
20053,0,0,1,12,99,58,5,10,37,2,1,57,76,0,150,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0
20054,0,0,8,0,28,96,42,114,113,2,2,37,114,0,0,0,0,0,0,0,120,150,150,0,0,0,0,0,0,79,42,83
20055,0,0,1,12,34,62,27,0,0,0,0,44,0,0,150,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
20056,0,0,5,0,112,127,55,17,30,0,0,110,8,0,0,0,0,0,150,0,0,0,0,0,0,0,0,71,0,0,0,0
20057,0,0,1,11,19,105,5,53,40,8,3,4,54,0,150,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
20058,0,0,7,0,11,14,1,119,122,1,1,10,123,0,0,0,0,0,0,0,100,0,50,0,0,0,0,0,0,70,0,30
20059,287,161,3,0,48,144,45,60,110,7,1,81,78,0,0,0,200,0,198,0,0,0,0,0,0,119,0,63,0,0,0,0
20060,324,165,1,12,71,105,41,67,74,6,0,51,19,0,150,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0
20061,0,0,1,12,57,103,5,67,143,1,6,56,48,0,150,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
20062,0,0,1,12,55,65,55,0,0,0,0,116,0,0,150,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0
20063,0,0,1,12,23,153,40,1,42,7,1,9,16,0,150,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
20064,0,0,1,12,8,111,5,51,29,7,1,36,60,0,150,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
20065,292,162,5,0,96,151,71,72,132,1,1,92,81,0,0,0,0,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0
20066,0,0,1,12,68,58,5,58,93,8,3,34,52,0,150,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0
20067,0,0,1,12,77,85,85,1,0,0,0,103,0,0,100,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0
20068,306,163,3,0,84,123,81,88,114,101,85,98,94,0,0,0,115,0,38,0,37,0,0,0,0,88,0,15,0,18,0,0
20069,334,166,1,11,26,108,43,2,5,8,1,95,5,0,150,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
20070,751,177,1,11,29,59,55,0,0,0,0,85,0,0,100,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
20071,757,158,1,11,44,99,45,5,5,1,1,66,5,0,151,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
20072,0,0,1,12,71,78,55,2,19,8,6,99,11,0,100,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
20073,405,164,1,12,49,67,44,0,0,0,0,102,0,0,100,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
20074,0,0,2,0,30,71,4,6,84,103,88,68,83,0,0,150,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0
20075,0,0,1,12,20,38,10,0,0,0,0,11,0,0,100,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
20076,0,0,1,12,55,65,27,0,0,0,0,100,0,0,150,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0
20077,751,177,2,0,51,102,15,71,105,102,114,40,88,0,0,200,152,0,0,0,0,0,0,0,106,63,0,0,0,0,0,0
20078,300,163,3,0,85,134,78,71,106,123,88,54,63,0,0,196,145,0,0,0,0,0,0,0,100,89,0,0,0,0,0,0
20079,604,177,1,11,62,85,54,1,0,0,0,98,0,0,150,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0
20080,816,164,1,12,34,64,56,1,0,0,1,102,0,0,100,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
20081,0,0,1,12,49,89,54,0,0,0,0,88,0,0,100,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0
20082,0,0,2,0,51,88,25,87,102,98,109,57,74,0,0,150,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0
20083,0,0,2,0,39,68,58,29,59,85,102,44,47,0,0,150,0,0,0,0,0,1,0,0,63,0,0,0,0,0,0,0
20084,334,166,2,0,55,110,39,31,46,111,115,52,112,0,0,200,11,0,0,0,0,0,0,0,114,5,0,0,0,0,0,0
20085,604,177,1,12,47,65,54,1,0,0,1,88,0,0,150,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
20086,0,0,1,12,49,65,54,0,0,0,0,79,0,0,100,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
20087,600,177,9,0,71,101,54,115,118,0,0,91,106,0,0,0,0,0,0,0,41,0,200,0,0,0,0,0,0,27,0,112
20088,0,0,2,0,9,86,12,56,78,115,84,45,75,0,0,150,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
20089,751,177,9,0,1,1,5,109,117,1,1,1,133,0,0,0,0,0,0,0,60,187,200,0,0,0,0,0,0,39,48,110
20090,796,164,1,12,56,54,65,61,30,1,1,123,85,0,100,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
20091,0,0,1,12,37,81,56,23,5,1,1,114,4,0,150,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
20092,336,166,2,0,41,42,19,71,39,105,129,70,13,0,0,200,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0
20093,751,177,2,0,1,0,0,1,0,89,112,21,0,0,0,200,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0
20094,0,0,1,12,52,87,61,2,5,1,1,101,5,0,150,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0
20095,0,0,9,0,55,100,55,103,119,1,1,111,111,0,0,0,50,0,0,0,0,0,150,0,0,29,0,0,0,0,0,76
20096,405,164,2,0,53,85,5,1,5,105,114,11,1,0,0,200,47,0,0,0,0,0,0,0,109,15,0,0,0,0,0,0
20097,0,0,2,0,0,0,0,0,0,102,106,44,0,0,0,150,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
20098,0,0,3,0,50,88,36,77,36,8,2,42,12,0,0,0,150,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0
20099,0,0,6,0,126,137,94,127,120,2,6,103,111,0,0,0,0,150,150,150,0,0,0,0,0,0,84,84,60,0,0,0
20100,0,0,4,0,104,104,96,81,44,1,6,119,73,0,0,0,0,150,0,150,0,0,0,0,0,0,73,0,45,0,0,0
20101,0,0,4,0,127,103,89,67,118,1,0,116,80,0,0,0,0,150,0,150,0,0,0,0,0,0,85,0,60,0,0,0
20102,0,0,2,0,54,109,34,64,115,102,120,85,77,0,0,150,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
